Anio,Mes,Producto,Peso.Kg
2021,7,SOYA,55720
2021,7,SOYA,142000
2021,7,SOYA,170500
2021,7,SOYA,55030
2021,7,SOYA,110960
2021,7,SOYA,50000
2021,7,SOYA,50000
2021,7,SOYA,45000
2021,7,SOYA,54000
2021,7,SOYA,145000
2021,7,SOYA,115660
2021,7,SOYA,143500
2021,7,SOYA,112000
2021,7,SOYA,141500
2021,7,SOYA,143110
2021,7,SOYA,140534
2021,7,SOYA,112000
2021,7,SOYA,58000
2021,7,SOYA,77000
2021,7,SOYA,56280
2021,7,SOYA,177000
2021,7,SOYA,54480
2021,7,SOYA,80968
2021,7,SOYA,57756
2021,7,SOYA,145000
2021,7,SOYA,144000
2021,7,SOYA,197000
2021,7,SOYA,146000
2021,7,SOYA,125500
2021,7,SOYA,174000
2021,7,SOYA,146000
2021,7,SOYA,78000
2021,7,SOYA,112000
2021,7,SOYA,112000
2021,7,SOYA,115000
2021,7,SOYA,142500
2021,7,SOYA,50000
2021,7,SOYA,114500
2021,7,SOYA,142500
2021,7,SOYA,174000
2021,7,SOYA,112000
2021,7,SOYA,115000
2021,7,SOYA,57844
2021,7,SOYA,29000
2021,7,SOYA,145000
2021,7,SOYA,55500
2021,7,SOYA,83000
2021,7,SOYA,55000
2021,7,SOYA,58000
2021,7,SOYA,54030
2021,7,SOYA,55000
2021,7,SOYA,82990
2021,7,SOYA,54000
2021,7,SOYA,85709
2021,7,SOYA,169000
2021,7,SOYA,56420
2021,7,SOYA,56230
2021,7,SOYA,85500
2021,7,SOYA,56000
2021,7,SOYA,54500
2021,7,SOYA,27000
2021,7,SOYA,54500
2021,7,SOYA,81000
2021,7,SOYA,171000
2021,7,SOYA,174000
2021,7,SOYA,114272
2021,7,SOYA,54000
2021,7,SOYA,27680
2021,7,SOYA,57000
2021,7,SOYA,86000
2021,7,SOYA,110500
2021,7,SOYA,102000
2021,7,SOYA,75000
2021,7,SOYA,147000
2021,7,SOYA,147500
2021,7,SOYA,116000
2021,7,SOYA,175500
2021,7,SOYA,82000
2021,7,SOYA,54000
2021,7,SOYA,54020
2021,7,SOYA,56000
2021,7,SOYA,140060
2021,7,SOYA,174000
2021,7,SOYA,114500
2021,7,SOYA,144000
2021,7,SOYA,107000
2021,7,SOYA,112000
2021,7,SOYA,56000
2021,7,SOYA,52000
2021,7,SOYA,57000
2021,7,SOYA,112000
2021,7,SOYA,56000
2021,7,SOYA,113000
2021,7,SOYA,56040
2021,7,SOYA,116348
2021,7,SOYA,56020
2021,7,SOYA,174000
2021,7,SOYA,145000
2021,7,SOYA,112500
2021,7,SOYA,83300
2021,7,SOYA,82000
2021,7,SOYA,111500
2021,7,SOYA,112000
2021,7,SOYA,109500
2021,7,SOYA,204500
2021,7,SOYA,84500
2021,7,SOYA,191000
2021,7,SOYA,130500
2021,7,SOYA,54000
2021,7,SOYA,57000
2021,7,SOYA,115140
2021,7,SOYA,114190
2021,7,SOYA,58000
2021,7,SOYA,52000
2021,7,SOYA,53000
2021,7,SOYA,56000
2021,7,SOYA,55500
2021,7,SOYA,11000000
2021,7,SOYA,89000
2021,7,SOYA,114000
2021,7,SOYA,27295
2021,7,SOYA,113000
2021,7,SOYA,116000
2021,7,SOYA,54000
2021,7,SOYA,112000
2021,7,SOYA,84020
2021,7,SOYA,109000
2021,7,SOYA,86000
2021,7,SOYA,102570
2021,7,SOYA,175000
2021,7,SOYA,53000
2021,7,SOYA,143500
2021,7,SOYA,144000
2021,7,SOYA,142635
2021,7,SOYA,114500
2021,7,SOYA,113000
2021,7,SOYA,145000
2021,7,SOYA,156000
2021,7,SOYA,174000
2021,7,SOYA,30000
2021,7,SOYA,172000
2021,7,SOYA,177000
2021,7,SOYA,144000
2021,7,SOYA,57000
2021,7,SOYA,56926
2021,7,SOYA,46000
2021,7,SOYA,86500
2021,7,SOYA,87000
2021,7,SOYA,145500
2021,7,SOYA,176500
2021,7,SOYA,56020
2021,7,SOYA,147000
2021,7,SOYA,54540
2021,7,SOYA,83000
2021,7,SOYA,114000
2021,7,SOYA,83000
2021,7,SOYA,113833
2021,7,SOYA,141927
2021,7,SOYA,55680
2021,7,SOYA,84600
2021,7,SOYA,110050
2021,7,SOYA,193200
2021,7,SOYA,175500
2021,7,SOYA,56000
2021,7,SOYA,55500
2021,7,SOYA,102000
2021,7,SOYA,2330000
2021,7,SOYA,116000
2021,7,SOYA,112000
2021,7,SOYA,86210
2021,7,SOYA,56040
2021,7,SOYA,83790
2021,7,SOYA,27010
2021,7,SOYA,56000
2021,7,SOYA,56240
2021,7,SOYA,54500
2021,7,SOYA,56020
2021,7,SOYA,117500
2021,7,SOYA,168000
2021,7,SOYA,112000
2021,7,SOYA,56000
2021,7,SOYA,57815
2021,7,SOYA,56000
2021,7,SOYA,112265
2021,7,SOYA,123500
2021,7,SOYA,84310
2021,7,SOYA,85380
2021,7,SOYA,84020
2021,7,SOYA,53000
2021,7,SOYA,174000
2021,7,SOYA,116000
2021,7,SOYA,147000
2021,7,SOYA,51000
2021,7,SOYA,56000
2021,7,SOYA,84000
2021,7,SOYA,58000
2021,7,SOYA,116000
2021,7,SOYA,400
2021,7,SOYA,5145430
2021,7,SOYA,110000
2021,7,SOYA,85150
2021,7,SOYA,117000
2021,7,SOYA,118000
2021,7,SOYA,113500
2021,7,SOYA,145000
2021,7,SOYA,56000
2021,7,SOYA,54980
2021,7,SOYA,115000
2021,7,SOYA,117000
2021,7,SOYA,143000
2021,7,SOYA,143500
2021,7,SOYA,143500
2021,7,SOYA,174000
2021,7,SOYA,56040
2021,7,SOYA,55470
2021,7,SOYA,144370
2021,7,SOYA,53000
2021,7,SOYA,111550
2021,7,SOYA,54000
2021,7,SOYA,113000
2021,7,SOYA,55000
2021,7,SOYA,137150
2021,7,SOYA,86130
2021,7,SOYA,84000
2021,7,SOYA,56500
2021,7,SOYA,102000
2021,7,SOYA,57500
2021,7,SOYA,145000
2021,7,SOYA,192900
2021,7,SOYA,8787110
2021,7,SOYA,114412
2021,7,SOYA,85319
2021,7,SOYA,142000
2021,7,SOYA,141000
2021,7,SOYA,55020
2021,7,SOYA,54030
2021,7,SOYA,84460
2021,7,SOYA,86000
2021,7,SOYA,84060
2021,7,SOYA,86000
2021,7,SOYA,116000
2021,7,SOYA,144500
2021,7,SOYA,144500
2021,7,SOYA,137000
2021,7,SOYA,117000
2021,7,SOYA,116000
2021,7,SOYA,157000
2021,7,SOYA,55000
2021,7,SOYA,142180
2021,7,SOYA,81000
2021,7,SOYA,85000
2021,7,SOYA,57000
2021,7,SOYA,52000
2021,7,SOYA,116000
2021,7,SOYA,116000
2021,7,SOYA,143000
2021,7,SOYA,116000
2021,7,SOYA,117500
2021,7,SOYA,145000
2021,7,SOYA,167140
2021,7,SOYA,111550
2021,7,SOYA,111000
2021,7,SOYA,57126
2021,7,SOYA,54500
2021,7,SOYA,22000
2021,7,SOYA,115000
2021,7,SOYA,56488
2021,7,SOYA,114000
2021,7,SOYA,111000
2021,7,SOYA,115000
2021,7,SOYA,174000
2021,7,SOYA,54420
2021,7,SOYA,27810
2021,7,SOYA,56000
2021,7,SOYA,87000
2021,7,SOYA,85858
2021,7,SOYA,81000
2021,7,SOYA,145000
2021,7,SOYA,83700
2021,7,SOYA,144450
2021,7,SOYA,175000
2021,7,SOYA,84000
2021,7,SOYA,73000
2021,7,SOYA,25000
2021,7,SOYA,3150000
2021,7,SOYA,3605000
2021,7,SOYA,56020
2021,7,SOYA,115000
2021,7,SOYA,1000950
2021,7,SOYA,112000
2021,7,SOYA,82410
2021,7,SOYA,75000
2021,7,SOYA,54000
2021,7,SOYA,80000
2021,7,SOYA,114000
2021,7,SOYA,115000
2021,7,SOYA,115000
2021,7,SOYA,55500
2021,7,SOYA,55000
2021,7,SOYA,82505
2021,7,SOYA,99900
2021,7,SOYA,57000
2021,7,SOYA,84000
2021,7,SOYA,56990
2021,7,SOYA,116000
2021,7,SOYA,84920
2021,7,SOYA,53250
2021,7,SOYA,81530
2021,7,SOYA,56030
2021,7,SOYA,54631
2021,7,SOYA,57800
2021,7,SOYA,85170
2021,7,SOYA,83500
2021,7,SOYA,28000
2021,7,SOYA,45000
2021,7,SOYA,54650
2021,7,SOYA,116000
2021,7,SOYA,84000
2021,7,SOYA,6300000
2021,7,SOYA,4000000
2021,7,SOYA,6093110
2021,7,SOYA,81500
2021,7,SOYA,112000
2021,7,SOYA,58000
2021,7,SOYA,117000
2021,7,SOYA,147000
2021,7,SOYA,116000
2021,7,SOYA,56040
2021,7,SOYA,55010
2021,7,SOYA,83490
2021,7,SOYA,55040
2021,7,SOYA,4635000
2021,7,SOYA,198254
2021,7,SOYA,113000
2021,7,SOYA,113000
2021,7,SOYA,116000
2021,7,SOYA,174000
2021,7,SOYA,56000
2021,7,SOYA,29000
2021,7,SOYA,85000
2021,7,SOYA,142235
2021,7,SOYA,114000
2021,7,SOYA,58000
2021,7,SOYA,54500
2021,7,SOYA,56088
2021,7,SOYA,83760
2021,7,SOYA,6530000
2021,7,SOYA,175000
2021,7,SOYA,57000
2021,7,SOYA,81080
2021,7,SOYA,54000
2021,7,SOYA,115500
2021,7,SOYA,198500
2021,7,SOYA,174000
2021,7,SOYA,116000
2021,7,SOYA,83330
2021,7,SOYA,84760
2021,7,SOYA,85060
2021,7,SOYA,85500
2021,7,SOYA,53000
2021,7,SOYA,48000
2021,7,SOYA,197000
2021,7,SOYA,87000
2021,7,SOYA,85000
2021,7,SOYA,57854
2021,7,SOYA,57070
2021,7,SOYA,55150
2021,7,SOYA,58064
2021,7,SOYA,53000
2021,7,SOYA,50000
2021,7,SOYA,50000
2021,7,SOYA,84000
2021,7,SOYA,57500
2021,7,SOYA,56060
2021,7,SOYA,84000
2021,7,SOYA,144000
2021,7,SOYA,131000
2021,7,SOYA,116000
2021,7,SOYA,145000
2021,7,SOYA,173978
2021,7,SOYA,56000
2021,7,SOYA,84770
2021,7,SOYA,50000
2021,7,SOYA,58000
2021,7,SOYA,148000
2021,7,SOYA,145500
2021,7,SOYA,144844
2021,7,SOYA,82000
2021,7,SOYA,55040
2021,7,SOYA,176000
2021,7,SOYA,176000
2021,6,SOYA,82000
2021,6,SOYA,56736
2021,6,SOYA,60000
2021,6,SOYA,107000
2021,6,SOYA,141797
2021,6,SOYA,85838
2021,6,SOYA,57484
2021,6,SOYA,30000
2021,6,SOYA,56000
2021,6,SOYA,116000
2021,6,SOYA,55920
2021,6,SOYA,143000
2021,6,SOYA,173887
2021,6,SOYA,127000
2021,6,SOYA,117500
2021,6,SOYA,9939500
2021,6,SOYA,82156
2021,6,SOYA,54510
2021,6,SOYA,56020
2021,6,SOYA,52415
2021,6,SOYA,56480
2021,6,SOYA,54000
2021,6,SOYA,115000
2021,6,SOYA,116000
2021,6,SOYA,114000
2021,6,SOYA,200
2021,6,SOYA,116040
2021,6,SOYA,142020
2021,6,SOYA,115500
2021,6,SOYA,115500
2021,6,SOYA,116000
2021,6,SOYA,174000
2021,6,SOYA,57130
2021,6,SOYA,58360
2021,6,SOYA,54670
2021,6,SOYA,56160
2021,6,SOYA,175000
2021,6,SOYA,81550
2021,6,SOYA,53530
2021,6,SOYA,112000
2021,6,SOYA,55500
2021,6,SOYA,83570
2021,6,SOYA,112000
2021,6,SOYA,116000
2021,6,SOYA,84000
2021,6,SOYA,84040
2021,6,SOYA,84000
2021,6,SOYA,82000
2021,6,SOYA,79671
2021,6,SOYA,84500
2021,6,SOYA,81030
2021,6,SOYA,117410
2021,6,SOYA,115460
2021,6,SOYA,85000
2021,6,SOYA,84000
2021,6,SOYA,84000
2021,6,SOYA,58000
2021,6,SOYA,85500
2021,6,SOYA,84000
2021,6,SOYA,55950
2021,6,SOYA,86760
2021,6,SOYA,174000
2021,6,SOYA,145000
2021,6,SOYA,84570
2021,6,SOYA,84020
2021,6,SOYA,112000
2021,6,SOYA,83000
2021,6,SOYA,83260
2021,6,SOYA,56000
2021,6,SOYA,54500
2021,6,SOYA,84000
2021,6,SOYA,55000
2021,6,SOYA,145000
2021,6,SOYA,140000
2021,6,SOYA,114000
2021,6,SOYA,142497
2021,6,SOYA,115430
2021,6,SOYA,143500
2021,6,SOYA,114000
2021,6,SOYA,112000
2021,6,SOYA,84720
2021,6,SOYA,29000
2021,6,SOYA,56000
2021,6,SOYA,56000
2021,6,SOYA,56020
2021,6,SOYA,84000
2021,6,SOYA,27944
2021,6,SOYA,55440
2021,6,SOYA,114040
2021,6,SOYA,115000
2021,6,SOYA,115000
2021,6,SOYA,114000
2021,6,SOYA,54000
2021,6,SOYA,111000
2021,6,SOYA,50000
2021,6,SOYA,56000
2021,6,SOYA,56000
2021,6,SOYA,83620
2021,6,SOYA,56000
2021,6,SOYA,56040
2021,6,SOYA,81000
2021,6,SOYA,85450
2021,6,SOYA,140000
2021,6,SOYA,55500
2021,6,SOYA,116000
2021,6,SOYA,145000
2021,6,SOYA,172500
2021,6,SOYA,77525
2021,6,SOYA,54480
2021,6,SOYA,53510
2021,6,SOYA,57000
2021,6,SOYA,170000
2021,6,SOYA,112500
2021,6,SOYA,173000
2021,6,SOYA,174000
2021,6,SOYA,115000
2021,6,SOYA,56500
2021,6,SOYA,85000
2021,6,SOYA,87000
2021,6,SOYA,174000
2021,6,SOYA,139500
2021,6,SOYA,85000
2021,6,SOYA,84000
2021,6,SOYA,84500
2021,6,SOYA,112000
2021,6,SOYA,112000
2021,6,SOYA,57000
2021,6,SOYA,176000
2021,6,SOYA,140500
2021,6,SOYA,204000
2021,6,SOYA,116000
2021,6,SOYA,145000
2021,6,SOYA,54530
2021,6,SOYA,57120
2021,6,SOYA,85000
2021,6,SOYA,145000
2021,6,SOYA,84500
2021,6,SOYA,56000
2021,6,SOYA,83000
2021,6,SOYA,54000
2021,6,SOYA,75000
2021,6,SOYA,174000
2021,6,SOYA,60000
2021,6,SOYA,144740
2021,6,SOYA,82500
2021,6,SOYA,111050
2021,6,SOYA,86000
2021,6,SOYA,112000
2021,6,SOYA,232000
2021,6,SOYA,113678
2021,6,SOYA,113000
2021,6,SOYA,58000
2021,6,SOYA,115010
2021,6,SOYA,141980
2021,6,SOYA,111480
2021,6,SOYA,56000
2021,6,SOYA,84170
2021,6,SOYA,103000
2021,6,SOYA,112000
2021,6,SOYA,56500
2021,6,SOYA,109980
2021,6,SOYA,54130
2021,6,SOYA,58000
2021,6,SOYA,56000
2021,6,SOYA,55110
2021,6,SOYA,112000
2021,6,SOYA,45000
2021,6,SOYA,205000
2021,6,SOYA,146000
2021,6,SOYA,85000
2021,6,SOYA,125000
2021,6,SOYA,112000
2021,6,SOYA,115000
2021,6,SOYA,115000
2021,6,SOYA,115500
2021,6,SOYA,113000
2021,6,SOYA,53000
2021,6,SOYA,57000
2021,6,SOYA,114500
2021,6,SOYA,83000
2021,6,SOYA,55000
2021,6,SOYA,27000
2021,6,SOYA,83100
2021,6,SOYA,54640
2021,6,SOYA,143000
2021,6,SOYA,117000
2021,6,SOYA,56030
2021,6,SOYA,6300000
2021,6,SOYA,82000
2021,6,SOYA,58000
2021,6,SOYA,56180
2021,6,SOYA,86080
2021,6,SOYA,85000
2021,6,SOYA,56090
2021,6,SOYA,84000
2021,6,SOYA,84000
2021,6,SOYA,144000
2021,6,SOYA,83000
2021,6,SOYA,112000
2021,6,SOYA,85000
2021,6,SOYA,83000
2021,6,SOYA,86000
2021,6,SOYA,112000
2021,6,SOYA,1984000
2021,6,SOYA,84500
2021,6,SOYA,84000
2021,6,SOYA,75000
2021,6,SOYA,73980
2021,6,SOYA,145000
2021,6,SOYA,116000
2021,6,SOYA,174000
2021,6,SOYA,173000
2021,6,SOYA,53880
2021,6,SOYA,81980
2021,6,SOYA,116000
2021,6,SOYA,54500
2021,6,SOYA,55000
2021,6,SOYA,56500
2021,6,SOYA,56000
2021,6,SOYA,102000
2021,6,SOYA,177000
2021,6,SOYA,54040
2021,6,SOYA,83500
2021,6,SOYA,52500
2021,6,SOYA,56380
2021,6,SOYA,56547
2021,6,SOYA,81766
2021,6,SOYA,110920
2021,6,SOYA,86716
2021,6,SOYA,52684
2021,6,SOYA,111000
2021,6,SOYA,114500
2021,6,SOYA,115000
2021,6,SOYA,111500
2021,6,SOYA,54000
2021,6,SOYA,50000
2021,6,SOYA,53890
2021,6,SOYA,51000
2021,6,SOYA,85000
2021,6,SOYA,114500
2021,6,SOYA,46000
2021,6,SOYA,117000
2021,6,SOYA,140950
2021,6,SOYA,56000
2021,6,SOYA,112000
2021,6,SOYA,116000
2021,6,SOYA,25000
2021,6,SOYA,85680
2021,6,SOYA,57000
2021,6,SOYA,55700
2021,6,SOYA,2935500
2021,6,SOYA,172500
2021,6,SOYA,112000
2021,6,SOYA,145000
2021,6,SOYA,55980
2021,6,SOYA,56000
2021,6,SOYA,55000
2021,6,SOYA,55980
2021,6,SOYA,79000
2021,6,SOYA,115000
2021,6,SOYA,102000
2021,6,SOYA,130000
2021,6,SOYA,54880
2021,6,SOYA,114870
2021,6,SOYA,56000
2021,6,SOYA,116000
2021,6,SOYA,145000
2021,6,SOYA,115500
2021,6,SOYA,174000
2021,6,SOYA,112000
2021,6,SOYA,112040
2021,6,SOYA,140020
2021,6,SOYA,90000
2021,6,SOYA,115500
2021,6,SOYA,106500
2021,6,SOYA,55950
2021,6,SOYA,83692
2021,6,SOYA,143500
2021,6,SOYA,85500
2021,6,SOYA,100000
2021,6,SOYA,58000
2021,6,SOYA,142500
2021,6,SOYA,143500
2021,6,SOYA,143500
2021,6,SOYA,143000
2021,6,SOYA,144000
2021,6,SOYA,144500
2021,6,SOYA,174000
2021,6,SOYA,57654
2021,6,SOYA,85589
2021,6,SOYA,174000
2021,6,SOYA,115990
2021,6,SOYA,55080
2021,6,SOYA,86210
2021,6,SOYA,84170
2021,6,SOYA,54980
2021,6,SOYA,56000
2021,6,SOYA,145000
2021,6,SOYA,55860
2021,6,SOYA,55950
2021,6,SOYA,206000
2021,6,SOYA,116000
2021,6,SOYA,28000
2021,6,SOYA,102000
2021,6,SOYA,45000
2021,6,SOYA,50000
2021,6,SOYA,56870
2021,6,SOYA,116000
2021,6,SOYA,144375
2021,6,SOYA,112000
2021,6,SOYA,48000
2021,6,SOYA,82510
2021,6,SOYA,116000
2021,6,SOYA,146500
2021,6,SOYA,56000
2021,6,SOYA,54000
2021,6,SOYA,115500
2021,6,SOYA,143500
2021,6,SOYA,57000
2021,6,SOYA,84000
2021,6,SOYA,56000
2021,6,SOYA,84000
2021,6,SOYA,55990
2021,6,SOYA,54480
2021,6,SOYA,84500
2021,6,SOYA,84000
2021,6,SOYA,55000
2021,6,SOYA,85000
2021,6,SOYA,26420
2021,6,SOYA,85500
2021,6,SOYA,86000
2021,6,SOYA,56000
2021,6,SOYA,84000
2021,6,SOYA,55000
2021,6,SOYA,55000
2021,6,SOYA,54000
2021,6,SOYA,112000
2021,6,SOYA,114500
2021,6,SOYA,56000
2021,6,SOYA,56010
2021,6,SOYA,56500
2021,6,SOYA,81500
2021,6,SOYA,56000
2021,6,SOYA,90000
2021,6,SOYA,146000
2021,6,SOYA,54000
2021,6,SOYA,89000
2021,6,SOYA,54000
2021,6,SOYA,55990
2021,6,SOYA,83100
2021,6,SOYA,114500
2021,6,SOYA,77000
2021,6,SOYA,232000
2021,6,SOYA,58000
2021,6,SOYA,78000
2021,6,SOYA,116000
2021,6,SOYA,114000
2021,6,SOYA,145000
2021,6,SOYA,203000
2021,6,SOYA,27930
2021,6,SOYA,56000
2021,6,SOYA,84000
2021,6,SOYA,116500
2021,6,SOYA,143000
2021,6,SOYA,56000
2021,6,SOYA,83500
2021,6,SOYA,112000
2021,6,SOYA,168000
2021,6,SOYA,84150
2021,6,SOYA,57000
2021,6,SOYA,56000
2021,6,SOYA,113000
2021,6,SOYA,55000
2021,6,SOYA,113630
2021,6,SOYA,141500
2021,6,SOYA,55030
2021,6,SOYA,28010
2021,6,SOYA,81010
2021,6,SOYA,116000
2021,6,SOYA,145000
2021,6,SOYA,146500
2021,6,SOYA,132000
2021,6,SOYA,144040
2021,6,SOYA,99000
2021,6,SOYA,112000
2021,6,SOYA,177000
2021,6,SOYA,146000
2021,6,SOYA,58000
2021,6,SOYA,56000
2021,6,SOYA,56000
2021,6,SOYA,57000
2021,6,SOYA,114591
2021,6,SOYA,82000
2021,6,SOYA,54000
2021,6,SOYA,83790
2021,6,SOYA,84000
2021,6,SOYA,84500
2021,6,SOYA,84000
2021,6,SOYA,102000
2021,6,SOYA,81840
2021,6,SOYA,56200
2021,6,SOYA,84132
2021,6,SOYA,112000
2021,6,SOYA,29000
2021,6,SOYA,77220
2021,6,SOYA,82000
2021,6,SOYA,175500
2021,6,SOYA,86946
2021,6,SOYA,85000
2021,6,SOYA,58000
2021,6,SOYA,58000
2021,6,SOYA,175000
2021,6,SOYA,54010
2021,6,SOYA,55540
2021,6,SOYA,112660
2021,6,SOYA,112000
2021,6,SOYA,56000
2021,6,SOYA,57000
2021,6,SOYA,52000
2021,6,SOYA,82000
2021,6,SOYA,80000
2021,6,SOYA,144960
2021,6,SOYA,114000
2021,6,SOYA,54510
2021,6,SOYA,56500
2021,6,SOYA,112000
2021,6,SOYA,84670
2021,6,SOYA,54790
2021,6,SOYA,173000
2021,6,SOYA,17325000
2021,6,SOYA,8759982
2021,6,SOYA,143500
2021,6,SOYA,73000
2021,6,SOYA,81000
2021,6,SOYA,51100
2021,6,SOYA,51610
2021,6,SOYA,145000
2021,6,SOYA,57000
2021,6,SOYA,56040
2021,6,SOYA,55000
2021,6,SOYA,117000
2021,6,SOYA,144000
2021,6,SOYA,116000
2021,6,SOYA,115000
2021,6,SOYA,84112
2021,6,SOYA,55110
2021,6,SOYA,56000
2021,6,SOYA,142500
2021,6,SOYA,142000
2021,6,SOYA,143500
2021,6,SOYA,174000
2021,6,SOYA,175000
2021,6,SOYA,112000
2021,6,SOYA,115000
2021,6,SOYA,114500
2021,6,SOYA,112000
2021,6,SOYA,113000
2021,6,SOYA,76500
2021,6,SOYA,84500
2021,6,SOYA,82400
2021,6,SOYA,85000
2021,6,SOYA,111868
2021,6,SOYA,6600000
2021,6,SOYA,110500
2021,6,SOYA,84000
2021,6,SOYA,145000
2021,6,SOYA,116000
2021,6,SOYA,81980
2021,6,SOYA,85000
2021,6,SOYA,83000
2021,6,SOYA,84192
2021,6,SOYA,56500
2021,6,SOYA,54270
2021,6,SOYA,55730
2021,6,SOYA,87000
2021,6,SOYA,112000
2021,6,SOYA,169800
2021,6,SOYA,56000
2021,6,SOYA,56000
2021,6,SOYA,113500
2021,6,SOYA,145000
2021,6,SOYA,176500
2021,6,SOYA,58000
2021,6,SOYA,81000
2021,6,SOYA,56000
2021,6,SOYA,56000
2021,6,SOYA,76000
2021,6,SOYA,51000
2021,6,SOYA,55120
2021,6,SOYA,84000
2021,6,SOYA,56500
2021,6,SOYA,111200
2021,6,SOYA,87176
2021,6,SOYA,85150
2021,6,SOYA,98000
2021,6,SOYA,145000
2021,6,SOYA,55000
2021,6,SOYA,85000
2021,6,SOYA,112000
2021,6,SOYA,84500
2021,6,SOYA,109500
2021,6,SOYA,85000
2021,6,SOYA,85250
2021,6,SOYA,203000
2021,6,SOYA,143974
2021,6,SOYA,115500
2021,6,SOYA,115000
2021,6,SOYA,145000
2021,6,SOYA,114734
2021,6,SOYA,113500
2021,6,SOYA,57000
2021,6,SOYA,83500
2021,6,SOYA,56000
2021,6,SOYA,84000
2021,6,SOYA,56000
2021,6,SOYA,55480
2021,6,SOYA,53980
2021,6,SOYA,83500
2021,6,SOYA,109000
2021,6,SOYA,56000
2021,6,SOYA,84000
2021,6,SOYA,56000
2021,6,SOYA,84000
2021,6,SOYA,83500
2021,6,SOYA,82090
2021,6,SOYA,112655
2021,6,SOYA,56730
2021,6,SOYA,55950
2021,6,SOYA,171000
2021,6,SOYA,56000
2021,6,SOYA,84000
2021,6,SOYA,51000
2021,6,SOYA,55850
2021,6,SOYA,29000
2021,6,SOYA,174000
2021,6,SOYA,84000
2021,6,SOYA,156000
2021,6,SOYA,57000
2021,6,SOYA,84000
2021,6,SOYA,84500
2021,6,SOYA,56000
2021,6,SOYA,111160
2021,6,SOYA,116000
2021,6,SOYA,108000
2021,6,SOYA,86528
2021,6,SOYA,116000
2021,6,SOYA,48000
2021,6,SOYA,57990
2021,6,SOYA,8000000
2021,6,SOYA,52980
2021,6,SOYA,56000
2021,6,SOYA,80490
2021,6,SOYA,100000
2021,6,SOYA,67000
2021,6,SOYA,81000
2021,6,SOYA,5762058
2021,6,SOYA,140200
2021,6,SOYA,108000
2021,6,SOYA,28120
2021,6,SOYA,83030
2021,6,SOYA,143000
2021,6,SOYA,171000
2021,6,SOYA,115148
2021,6,SOYA,177000
2021,6,SOYA,49980
2021,6,SOYA,57000
2021,6,SOYA,53870
2021,6,SOYA,112000
2021,6,SOYA,115000
2021,6,SOYA,87000
2021,6,SOYA,58000
2021,6,SOYA,86440
2021,6,SOYA,112000
2021,6,SOYA,53000
2021,6,SOYA,133170
2021,6,SOYA,53000
2021,6,SOYA,55000
2021,6,SOYA,57000
2021,6,SOYA,57980
2021,6,SOYA,144470
2021,6,SOYA,56390
2021,6,SOYA,140000
2021,6,SOYA,85000
2021,6,SOYA,112010
2021,6,SOYA,107000
2021,6,SOYA,175500
2021,6,SOYA,112500
2021,6,SOYA,174000
2021,6,SOYA,116000
2021,6,SOYA,143500
2021,6,SOYA,174560
2021,6,SOYA,56000
2021,6,SOYA,83000
2021,6,SOYA,84000
2021,6,SOYA,55270
2021,6,SOYA,168773
2021,6,SOYA,174000
2021,6,SOYA,115500
2021,6,SOYA,84500
2021,6,SOYA,83500
2021,6,SOYA,56000
2021,6,SOYA,12200000
2021,6,SOYA,57000
2021,6,SOYA,86000
2021,6,SOYA,56000
2021,6,SOYA,57980
2021,6,SOYA,54000
2021,6,SOYA,145808
2021,6,SOYA,55010
2021,6,SOYA,138070
2021,6,SOYA,145000
2021,6,SOYA,57070
2021,6,SOYA,137640
2021,6,SOYA,87300
2021,6,SOYA,57000
2021,6,SOYA,116000
2021,6,SOYA,46000
2021,6,SOYA,54000
2021,6,SOYA,125000
2021,6,SOYA,55000
2021,6,SOYA,55639
2021,6,SOYA,83762
2021,6,SOYA,112000
2021,6,SOYA,85000
2021,6,SOYA,56000
2021,6,SOYA,84000
2021,6,SOYA,54500
2021,6,SOYA,83500
2021,6,SOYA,101000
2021,6,SOYA,3225040
2021,6,SOYA,115000
2021,6,SOYA,145000
2021,6,SOYA,146500
2021,6,SOYA,146500
2021,6,SOYA,146500
2021,6,SOYA,116000
2021,6,SOYA,58000
2021,6,SOYA,56000
2021,6,SOYA,172000
2021,6,SOYA,109500
2021,6,SOYA,82500
2021,6,SOYA,57000
2021,6,SOYA,56000
2021,6,SOYA,85500
2021,6,SOYA,111500
2021,6,SOYA,142000
2021,6,SOYA,143500
2021,6,SOYA,115000
2021,6,SOYA,116000
2021,6,SOYA,173500
2021,6,SOYA,55220
2021,6,SOYA,56000
2021,6,SOYA,54000
2021,6,SOYA,111500
2021,6,SOYA,116000
2021,6,SOYA,55000
2021,6,SOYA,112000
2021,6,SOYA,115960
2021,6,SOYA,232000
2021,6,SOYA,75100
2021,6,SOYA,53980
2021,6,SOYA,57000
2021,6,SOYA,56560
2021,6,SOYA,83550
2021,6,SOYA,58000
2021,6,SOYA,86000
2021,6,SOYA,56028
2021,6,SOYA,120000
2021,6,SOYA,57000
2021,6,SOYA,140890
2021,6,SOYA,114500
2021,6,SOYA,142000
2021,6,SOYA,117000
2021,6,SOYA,114500
2021,6,SOYA,8284000
2021,6,SOYA,56020
2021,6,SOYA,57000
2021,6,SOYA,116000
2021,6,SOYA,112000
2021,6,SOYA,167000
2021,6,SOYA,49000
2021,6,SOYA,112000
